LAT,LON,YEAR,MO,DY,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN,RH2M,T2M_MAX,T2M_MIN
9.5,-72.5,2023,7,25,7.02,5.53,49.89,38.75,28.81
10.5,-72.5,2023,7,25,7.24,6.1,66.69,32.51,22.9
11.5,-72.5,2023,7,25,7.26,6.19,67.56,35.5,26.37
7.5,-72.5,2023,7,26,7.23,4.95,82.4,24.39,14.11
8.5,-72.5,2023,7,26,6.99,5.83,58.79,37.89,26.24
9.5,-72.5,2023,7,26,7.01,5.0,57.83,37.59,27.17
10.5,-72.5,2023,7,26,7.19,5.52,72.6,32.89,22.78
11.5,-72.5,2023,7,26,7.2,5.64,73.67,35.83,25.97
7.5,-72.5,2023,7,27,7.33,4.0,84.71,23.23,15.47
8.5,-72.5,2023,7,27,7.13,5.98,64.0,37.03,25.12
9.5,-72.5,2023,7,27,7.16,6.26,71.02,36.76,25.58
10.5,-72.5,2023,7,27,7.31,6.13,83.72,30.12,22.22
11.5,-72.5,2023,7,27,7.27,5.87,83.15,32.73,26.01
7.5,-72.5,2023,7,28,7.32,3.28,88.17,21.7,15.79
8.5,-72.5,2023,7,28,7.13,6.04,54.41,39.73,26.67
9.5,-72.5,2023,7,28,7.16,6.45,58.32,38.48,26.79
10.5,-72.5,2023,7,28,7.24,6.03,78.36,31.82,22.42
11.5,-72.5,2023,7,28,6.99,6.54,81.52,32.56,25.77
7.5,-72.5,2023,7,29,7.39,4.89,83.34,24.04,14.63
8.5,-72.5,2023,7,29,7.06,6.24,51.44,40.84,26.44
9.5,-72.5,2023,7,29,7.08,4.89,59.06,39.35,26.33
10.5,-72.5,2023,7,29,7.23,5.72,68.75,34.15,22.71
11.5,-72.5,2023,7,29,7.17,6.48,77.13,33.48,25.99
7.5,-72.5,2023,7,30,7.27,4.61,81.18,23.32,13.93
8.5,-72.5,2023,7,30,7.08,6.43,48.86,41.41,26.97
9.5,-72.5,2023,7,30,7.11,6.62,52.36,40.38,27.74
10.5,-72.5,2023,7,30,7.17,5.7,65.06,35.3,23.28
11.5,-72.5,2023,7,30,7.15,6.07,73.5,34.88,25.67
7.5,-72.5,2023,7,31,7.25,4.19,83.05,23.34,14.14
8.5,-72.5,2023,7,31,6.92,6.05,56.82,37.45,24.49
9.5,-72.5,2023,7,31,6.92,6.01,55.16,39.67,26.42
10.5,-72.5,2023,7,31,7.04,5.9,61.72,33.8,23.02
11.5,-72.5,2023,7,31,7.12,5.5,69.0,36.1,26.42
7.5,-72.5,2023,8,1,7.43,3.79,75.69,25.23,12.4
8.5,-72.5,2023,8,1,7.23,6.47,39.93,40.22,26.86
9.5,-72.5,2023,8,1,7.25,6.78,47.22,41.26,26.24
10.5,-72.5,2023,8,1,7.29,6.78,52.96,35.31,23.44
11.5,-72.5,2023,8,1,7.25,6.85,65.7,37.83,26.54
7.5,-72.5,2023,8,2,7.45,5.68,77.52,24.06,12.27
8.5,-72.5,2023,8,2,7.32,7.1,43.55,39.95,28.2
9.5,-72.5,2023,8,2,7.34,7.27,45.8,40.83,28.02
10.5,-72.5,2023,8,2,7.34,7.08,55.6,35.78,23.01
11.5,-72.5,2023,8,2,7.29,7.13,65.6,37.92,26.29
7.5,-72.5,2023,8,3,7.44,5.01,74.57,24.2,13.18
8.5,-72.5,2023,8,3,7.22,6.1,41.53,40.73,26.65
9.5,-72.5,2023,8,3,7.2,6.31,49.87,39.93,26.95
10.5,-72.5,2023,8,3,7.27,6.69,62.57,34.23,23.4
11.5,-72.5,2023,8,3,7.31,7.16,69.0,36.18,26.04
7.5,-72.5,2023,8,4,7.39,4.29,75.13,23.94,13.62
8.5,-72.5,2023,8,4,7.14,5.84,38.87,40.74,27.11
9.5,-72.5,2023,8,4,7.17,5.42,46.06,40.44,27.97
10.5,-72.5,2023,8,4,7.28,5.92,62.87,34.21,22.92
11.5,-72.5,2023,8,4,7.36,6.6,65.59,36.33,26.45
7.5,-72.5,2023,8,5,7.53,5.84,84.01,24.6,14.67
8.5,-72.5,2023,8,5,7.26,6.89,39.59,41.51,28.08
9.5,-72.5,2023,8,5,7.29,6.77,46.12,40.76,28.81
10.5,-72.5,2023,8,5,7.28,5.9,64.15,33.88,23.19
11.5,-72.5,2023,8,5,7.28,6.02,63.47,37.58,26.6
7.5,-72.5,2023,8,6,7.38,4.42,83.13,24.09,15.12
8.5,-72.5,2023,8,6,7.19,6.23,40.39,42.06,28.68
9.5,-72.5,2023,8,6,7.2,6.71,45.15,41.69,29.91
10.5,-72.5,2023,8,6,7.32,5.87,62.47,34.83,23.0
11.5,-72.5,2023,8,6,7.26,6.84,64.96,37.48,26.44
7.5,-72.5,2023,8,7,7.14,3.65,81.17,24.45,14.39
8.5,-72.5,2023,8,7,7.0,4.78,40.06,42.02,29.7
9.5,-72.5,2023,8,7,6.96,5.56,43.49,40.99,30.78
10.5,-72.5,2023,8,7,7.12,4.9,64.16,34.54,23.23
11.5,-72.5,2023,8,7,7.25,6.7,63.11,36.66,27.26
7.5,-72.5,2023,8,8,7.48,6.53,79.01,25.38,13.59
8.5,-72.5,2023,8,8,7.29,7.14,39.45,42.29,29.17
9.5,-72.5,2023,8,8,7.27,7.2,45.34,41.89,29.67
10.5,-72.5,2023,8,8,7.32,6.76,61.82,35.97,23.08
11.5,-72.5,2023,8,8,7.22,6.56,62.55,37.96,27.17
7.5,-72.5,2023,8,9,7.52,5.3,85.19,24.1,15.34
8.5,-72.5,2023,8,9,7.37,6.02,41.62,42.77,28.97
9.5,-72.5,2023,8,9,7.37,6.8,42.45,42.69,31.64
10.5,-72.5,2023,8,9,7.37,6.32,60.81,36.09,23.51
11.5,-72.5,2023,8,9,6.93,6.09,64.4,38.38,26.96
7.5,-72.5,2023,8,10,7.38,5.63,75.69,25.18,13.53
8.5,-72.5,2023,8,10,7.13,5.38,45.12,39.86,27.11
9.5,-72.5,2023,8,10,7.1,4.79,48.42,39.76,28.57
10.5,-72.5,2023,8,10,7.27,5.35,73.07,30.52,22.71
11.5,-72.5,2023,8,10,7.21,6.23,67.72,36.24,26.64
7.5,-72.5,2023,8,11,7.45,5.27,77.5,24.31,14.25
8.5,-72.5,2023,8,11,7.24,6.91,38.47,41.27,28.4
9.5,-72.5,2023,8,11,7.23,7.02,43.41,41.69,28.63
10.5,-72.5,2023,8,11,7.33,6.54,57.48,35.97,23.44
11.5,-72.5,2023,8,11,7.23,6.76,64.47,37.61,26.82
7.5,-72.5,2023,8,12,7.39,6.06,77.98,24.09,13.63
8.5,-72.5,2023,8,12,7.35,6.89,39.59,41.84,27.38
9.5,-72.5,2023,8,12,7.31,6.91,39.88,41.14,29.82
10.5,-72.5,2023,8,12,7.43,7.09,60.38,34.78,22.88
11.5,-72.5,2023,8,12,7.07,6.83,63.5,36.4,27.27
7.5,-72.5,2023,8,13,7.27,4.45,82.13,22.96,14.71
8.5,-72.5,2023,8,13,7.13,6.23,41.36,40.76,28.37
9.5,-72.5,2023,8,13,7.06,6.55,44.04,39.34,28.87
10.5,-72.5,2023,8,13,7.28,5.68,63.46,33.35,22.9
11.5,-72.5,2023,8,13,7.21,6.66,66.16,35.04,26.67
7.5,-72.5,2023,8,14,7.5,4.8,80.8,24.31,14.88
8.5,-72.5,2023,8,14,7.22,6.19,44.73,41.01,28.73
9.5,-72.5,2023,8,14,7.19,5.75,42.76,40.41,29.95
10.5,-72.5,2023,8,14,7.25,5.87,64.95,34.37,23.5
11.5,-72.5,2023,8,14,7.2,6.48,67.42,34.9,26.78
7.5,-72.5,2023,8,15,7.3,4.52,82.9,23.34,14.61
8.5,-72.5,2023,8,15,7.24,6.19,50.81,39.52,27.58
9.5,-72.5,2023,8,15,7.15,5.41,52.86,38.15,27.26
10.5,-72.5,2023,8,15,7.05,6.28,70.0,33.02,22.9
11.5,-72.5,2023,8,15,6.95,6.86,65.8,36.25,26.59
7.5,-72.5,2023,8,16,7.28,4.64,82.04,24.33,14.2
8.5,-72.5,2023,8,16,7.02,5.69,51.23,40.11,25.75
9.5,-72.5,2023,8,16,6.99,5.25,58.4,38.68,25.83
10.5,-72.5,2023,8,16,7.0,4.68,72.51,29.94,22.98
11.5,-72.5,2023,8,16,6.94,4.85,71.59,33.38,26.1
7.5,-72.5,2023,8,17,7.48,6.14,80.76,25.2,14.44
8.5,-72.5,2023,8,17,7.3,7.01,46.2,40.89,27.72
9.5,-72.5,2023,8,17,7.3,6.84,47.34,40.21,28.08
10.5,-72.5,2023,8,17,7.27,6.04,61.63,34.69,22.79
11.5,-72.5,2023,8,17,7.1,6.55,64.25,36.8,25.4
7.5,-72.5,2023,8,18,7.49,5.59,81.16,25.54,15.31
8.5,-72.5,2023,8,18,7.21,5.68,56.6,39.86,24.65
9.5,-72.5,2023,8,18,7.2,5.15,48.66,40.13,26.68
10.5,-72.5,2023,8,18,7.33,6.4,61.89,34.91,22.58
11.5,-72.5,2023,8,18,7.16,6.68,65.21,37.35,26.17
7.5,-72.5,2023,8,19,7.53,5.19,82.0,25.52,15.04
8.5,-72.5,2023,8,19,7.18,5.35,68.21,35.03,26.69
9.5,-72.5,2023,8,19,7.14,4.83,61.1,36.13,27.42
10.5,-72.5,2023,8,19,7.34,6.1,63.42,34.24,23.77
11.5,-72.5,2023,8,19,7.04,5.74,68.83,36.53,26.84
7.5,-72.5,2023,8,20,7.48,3.31,85.09,24.47,16.34
8.5,-72.5,2023,8,20,7.2,1.98,70.71,37.46,25.59
9.5,-72.5,2023,8,20,7.19,2.93,58.74,38.61,27.52
10.5,-72.5,2023,8,20,7.19,5.18,63.64,34.41,23.67
11.5,-72.5,2023,8,20,7.13,5.05,71.87,35.46,26.86
7.5,-72.5,2023,8,21,7.27,4.99,87.72,23.95,15.72
8.5,-72.5,2023,8,21,7.15,6.18,74.49,34.05,25.47
9.5,-72.5,2023,8,21,7.12,5.88,63.81,35.07,28.05
10.5,-72.5,2023,8,21,7.19,4.56,69.3,30.55,23.63
11.5,-72.5,2023,8,21,7.12,4.28,75.64,34.43,26.24
7.5,-72.5,2023,8,22,7.33,4.44,88.2,22.24,15.0
8.5,-72.5,2023,8,22,7.09,4.75,77.45,32.61,24.88
9.5,-72.5,2023,8,22,7.08,4.97,73.98,34.43,25.91
10.5,-72.5,2023,8,22,7.19,4.39,72.65,30.66,22.29
11.5,-72.5,2023,8,22,7.11,4.21,77.88,35.31,25.52
7.5,-72.5,2023,8,23,7.59,5.96,82.6,24.07,14.67
8.5,-72.5,2023,8,23,7.17,5.04,64.02,37.13,24.77
9.5,-72.5,2023,8,23,7.14,5.51,64.11,37.69,24.74
10.5,-72.5,2023,8,23,7.1,5.39,75.79,31.36,21.06
11.5,-72.5,2023,8,23,6.99,5.17,81.72,32.9,25.98
7.5,-72.5,2023,8,24,7.34,5.18,80.77,23.12,14.84
8.5,-72.5,2023,8,24,7.21,6.48,65.43,37.89,25.15
9.5,-72.5,2023,8,24,7.16,6.12,69.93,36.74,26.37
10.5,-72.5,2023,8,24,7.24,5.84,76.89,30.7,22.21
11.5,-72.5,2023,8,24,7.17,5.82,83.97,31.18,25.7
7.5,-72.5,2023,8,25,7.61,6.38,76.95,25.0,14.86
8.5,-72.5,2023,8,25,7.38,6.9,59.85,38.13,25.92
9.5,-72.5,2023,8,25,7.36,6.53,58.94,38.98,27.33
10.5,-72.5,2023,8,25,7.28,6.21,63.61,33.93,22.83
11.5,-72.5,2023,8,25,7.2,5.96,74.96,34.24,25.89
7.5,-72.5,2023,8,26,7.65,6.18,78.58,25.02,13.73
8.5,-72.5,2023,8,26,7.36,7.07,57.01,39.25,25.67
9.5,-72.5,2023,8,26,7.31,6.81,53.42,38.86,27.56
10.5,-72.5,2023,8,26,7.42,6.58,63.04,32.81,23.15
11.5,-72.5,2023,8,26,7.27,5.52,74.11,34.27,26.12
7.5,-72.5,2023,8,27,7.56,6.34,77.63,25.01,14.67
8.5,-72.5,2023,8,27,7.38,7.22,53.01,40.28,25.57
9.5,-72.5,2023,8,27,7.34,7.03,54.57,39.07,27.07
10.5,-72.5,2023,8,27,7.36,6.75,62.25,33.75,22.43
11.5,-72.5,2023,8,27,7.27,7.02,74.86,34.52,25.71
7.5,-72.5,2023,8,28,7.48,5.36,78.16,24.74,13.83
8.5,-72.5,2023,8,28,7.32,7.18,46.72,41.69,26.84
9.5,-72.5,2023,8,28,7.31,7.2,42.51,42.45,27.96
10.5,-72.5,2023,8,28,7.42,7.08,54.27,36.93,22.59
11.5,-72.5,2023,8,28,7.29,6.9,68.9,37.95,25.77
7.5,-72.5,2023,8,29,7.62,5.9,77.12,24.16,14.55
8.5,-72.5,2023,8,29,7.26,5.8,44.27,41.82,27.82
9.5,-72.5,2023,8,29,7.21,5.71,40.92,41.75,30.32
10.5,-72.5,2023,8,29,7.33,6.48,54.79,35.44,24.54
11.5,-72.5,2023,8,29,7.26,6.85,67.82,36.82,27.8
7.5,-72.5,2023,8,30,7.52,5.24,82.01,24.4,14.47
8.5,-72.5,2023,8,30,7.21,6.84,40.78,41.43,28.47
9.5,-72.5,2023,8,30,7.2,7.04,46.61,40.37,29.87
10.5,-72.5,2023,8,30,7.23,6.48,62.85,34.48,24.0
11.5,-72.5,2023,8,30,7.23,6.68,70.75,35.21,26.78
7.5,-72.5,2023,8,31,7.57,5.68,81.83,23.54,13.74
8.5,-72.5,2023,8,31,7.33,7.01,43.5,42.03,27.54
9.5,-72.5,2023,8,31,7.3,7.08,51.11,41.8,27.56
10.5,-72.5,2023,8,31,7.32,7.05,65.71,36.17,22.9
11.5,-72.5,2023,8,31,7.19,7.02,69.06,37.78,26.71
7.5,-72.5,2023,9,1,7.48,6.28,82.13,23.82,14.7
8.5,-72.5,2023,9,1,7.23,7.0,40.35,42.29,28.53
9.5,-72.5,2023,9,1,7.19,6.85,43.18,40.27,30.01
10.5,-72.5,2023,9,1,7.27,6.28,64.8,35.25,23.93
11.5,-72.5,2023,9,1,7.23,6.97,68.81,35.7,27.57
7.5,-72.5,2023,9,2,7.41,4.71,86.74,22.85,15.84
8.5,-72.5,2023,9,2,7.29,4.85,52.3,39.18,26.99
9.5,-72.5,2023,9,2,7.15,5.2,48.71,40.09,30.06
10.5,-72.5,2023,9,2,7.24,4.54,67.64,33.92,23.81
11.5,-72.5,2023,9,2,7.15,6.07,73.03,35.29,26.57
7.5,-72.5,2023,9,3,7.47,4.96,82.66,25.0,14.98
8.5,-72.5,2023,9,3,7.32,6.2,49.28,39.95,26.82
9.5,-72.5,2023,9,3,7.28,6.43,56.42,39.38,27.84
10.5,-72.5,2023,9,3,7.37,5.7,67.93,33.38,23.26
11.5,-72.5,2023,9,3,7.12,4.98,75.67,34.43,26.34
7.5,-72.5,2023,9,4,7.24,3.96,82.93,24.25,14.37
8.5,-72.5,2023,9,4,7.01,6.0,47.97,41.04,26.69
9.5,-72.5,2023,9,4,7.0,6.06,49.63,40.72,27.27
10.5,-72.5,2023,9,4,7.21,6.53,57.69,35.2,23.39
11.5,-72.5,2023,9,4,7.09,6.3,71.94,34.82,26.88
7.5,-72.5,2023,9,5,7.39,4.74,82.58,24.27,15.13
8.5,-72.5,2023,9,5,7.22,6.73,46.91,40.95,26.88
9.5,-72.5,2023,9,5,7.19,6.16,45.67,39.91,29.1
10.5,-72.5,2023,9,5,7.31,6.22,62.47,34.24,23.52
11.5,-72.5,2023,9,5,7.25,7.01,71.16,35.58,26.3
7.5,-72.5,2023,9,6,7.54,5.18,80.34,25.16,14.77
8.5,-72.5,2023,9,6,7.22,6.84,41.16,42.45,29.77
9.5,-72.5,2023,9,6,7.18,7.05,46.01,41.25,28.68
10.5,-72.5,2023,9,6,7.27,6.91,62.14,36.08,23.26
11.5,-72.5,2023,9,6,7.18,6.75,68.38,36.75,26.63
7.5,-72.5,2023,9,7,7.52,4.96,83.82,23.88,15.22
8.5,-72.5,2023,9,7,7.13,5.72,49.32,40.59,28.07
9.5,-72.5,2023,9,7,7.04,5.81,49.24,38.72,29.99
10.5,-72.5,2023,9,7,7.24,6.27,65.44,33.3,24.13
11.5,-72.5,2023,9,7,7.09,6.82,72.08,34.84,26.77
7.5,-72.5,2023,9,8,7.18,4.58,81.76,24.73,15.2
8.5,-72.5,2023,9,8,7.0,4.79,50.23,41.71,27.16
9.5,-72.5,2023,9,8,6.86,3.27,49.61,38.91,29.22
10.5,-72.5,2023,9,8,7.05,5.02,66.32,31.9,24.11
11.5,-72.5,2023,9,8,7.11,5.78,72.09,33.96,26.97
7.5,-72.5,2023,9,9,7.37,4.34,86.1,23.77,15.63
8.5,-72.5,2023,9,9,7.13,6.71,50.5,40.46,27.65
9.5,-72.5,2023,9,9,7.05,6.66,49.59,40.27,27.97
10.5,-72.5,2023,9,9,7.13,5.29,64.34,33.93,23.06
11.5,-72.5,2023,9,9,7.02,5.34,68.41,35.27,26.4
7.5,-72.5,2023,9,10,7.4,4.44,78.54,25.27,15.29
8.5,-72.5,2023,9,10,7.03,5.74,52.13,40.54,27.19
9.5,-72.5,2023,9,10,6.96,4.85,52.41,39.67,27.36
10.5,-72.5,2023,9,10,7.18,3.84,67.34,32.98,23.15
11.5,-72.5,2023,9,10,6.85,3.95,75.38,33.94,26.36
7.5,-72.5,2023,9,11,7.68,6.1,78.19,25.39,15.39
8.5,-72.5,2023,9,11,7.42,7.07,56.28,39.79,25.68
9.5,-72.5,2023,9,11,7.36,7.04,62.45,38.8,26.01
10.5,-72.5,2023,9,11,7.33,6.43,78.85,29.26,22.54
11.5,-72.5,2023,9,11,7.03,5.85,75.08,33.01,25.93
7.5,-72.5,2023,9,12,7.65,5.68,80.94,25.49,14.05
8.5,-72.5,2023,9,12,7.37,6.66,48.64,41.68,27.04
9.5,-72.5,2023,9,12,7.28,6.52,54.06,40.46,27.35
10.5,-72.5,2023,9,12,7.39,6.84,61.7,35.88,23.48
11.5,-72.5,2023,9,12,7.15,6.3,73.76,36.34,26.03
7.5,-72.5,2023,9,13,7.59,5.94,78.27,25.7,15.13
8.5,-72.5,2023,9,13,7.37,6.19,45.78,41.68,28.02
9.5,-72.5,2023,9,13,7.22,3.72,53.42,39.36,27.66
10.5,-72.5,2023,9,13,7.25,5.07,61.92,33.52,24.01
11.5,-72.5,2023,9,13,7.03,5.66,73.88,35.31,26.85
7.5,-72.5,2023,9,14,7.49,5.15,83.03,24.05,14.68
8.5,-72.5,2023,9,14,7.26,7.02,42.62,41.34,28.96
9.5,-72.5,2023,9,14,7.17,6.82,48.39,40.59,28.6
10.5,-72.5,2023,9,14,7.31,6.9,58.65,35.67,24.13
11.5,-72.5,2023,9,14,7.19,6.86,73.22,35.16,26.84
7.5,-72.5,2023,9,15,7.57,5.31,76.37,26.02,13.41
8.5,-72.5,2023,9,15,7.17,5.64,41.44,42.4,28.83
9.5,-72.5,2023,9,15,7.06,5.27,48.75,41.52,26.56
10.5,-72.5,2023,9,15,7.13,5.1,63.29,34.55,24.08
11.5,-72.5,2023,9,15,6.94,5.73,72.75,35.74,27.33
7.5,-72.5,2023,9,16,7.49,5.03,79.96,24.49,14.36
8.5,-72.5,2023,9,16,7.17,5.89,50.68,39.43,27.18
9.5,-72.5,2023,9,16,7.06,5.01,65.52,37.23,25.59
10.5,-72.5,2023,9,16,7.01,5.01,73.58,31.89,22.95
11.5,-72.5,2023,9,16,6.81,5.24,78.88,33.07,26.5
7.5,-72.5,2023,9,17,7.37,5.16,78.77,25.65,14.89
8.5,-72.5,2023,9,17,7.1,6.32,52.46,40.63,26.85
9.5,-72.5,2023,9,17,6.98,5.46,54.76,38.78,28.06
10.5,-72.5,2023,9,17,7.06,4.58,59.51,35.95,23.18
11.5,-72.5,2023,9,17,6.94,4.59,67.95,37.05,24.93
7.5,-72.5,2023,9,18,7.38,5.01,76.94,25.59,14.69
8.5,-72.5,2023,9,18,7.21,6.34,45.98,41.69,26.76
9.5,-72.5,2023,9,18,7.11,6.31,54.74,39.41,26.35
10.5,-72.5,2023,9,18,7.01,5.47,68.64,32.05,23.71
11.5,-72.5,2023,9,18,6.85,5.54,72.51,34.52,26.92
7.5,-72.5,2023,9,19,7.33,5.27,78.35,25.19,15.09
8.5,-72.5,2023,9,19,7.19,6.75,42.79,40.74,28.47
9.5,-72.5,2023,9,19,7.11,6.73,50.86,38.17,28.79
10.5,-72.5,2023,9,19,7.16,6.39,68.65,32.5,22.87
11.5,-72.5,2023,9,19,6.92,6.28,74.63,34.11,27.06
7.5,-72.5,2023,9,20,7.52,5.68,75.11,25.21,14.12
8.5,-72.5,2023,9,20,7.28,6.14,38.45,41.96,27.5
9.5,-72.5,2023,9,20,7.19,6.32,41.2,41.65,28.92
10.5,-72.5,2023,9,20,7.07,6.55,58.69,35.52,23.39
11.5,-72.5,2023,9,20,6.61,6.52,67.58,36.38,26.59
7.5,-72.5,2023,9,21,7.6,7.08,76.44,25.65,14.05
8.5,-72.5,2023,9,21,7.23,6.98,38.38,42.88,28.44
9.5,-72.5,2023,9,21,7.16,6.9,39.69,41.88,29.41
10.5,-72.5,2023,9,21,7.2,6.73,58.29,35.83,23.14
11.5,-72.5,2023,9,21,7.17,6.99,67.78,36.76,26.17
7.5,-72.5,2023,9,22,7.48,5.29,73.35,26.68,14.24
8.5,-72.5,2023,9,22,7.16,6.4,42.09,42.11,28.3
9.5,-72.5,2023,9,22,7.11,6.25,49.75,40.82,27.05
10.5,-72.5,2023,9,22,7.08,5.69,60.23,34.43,23.76
11.5,-72.5,2023,9,22,6.99,5.96,73.52,34.27,26.35
7.5,-72.5,2023,9,23,7.48,6.35,76.63,26.03,16.16
8.5,-72.5,2023,9,23,7.18,6.47,39.56,42.4,28.16
9.5,-72.5,2023,9,23,7.1,6.18,42.58,41.77,29.12
10.5,-72.5,2023,9,23,7.11,5.44,61.1,34.79,23.05
11.5,-72.5,2023,9,23,7.05,6.57,69.96,35.91,26.3
7.5,-72.5,2023,9,24,7.28,4.05,78.72,25.63,14.24
8.5,-72.5,2023,9,24,7.04,4.91,43.73,41.87,27.23
9.5,-72.5,2023,9,24,6.95,4.33,42.35,41.4,29.93
10.5,-72.5,2023,9,24,7.0,3.55,59.27,34.97,23.58
11.5,-72.5,2023,9,24,6.88,3.71,70.24,36.62,26.7
7.5,-72.5,2023,9,25,7.4,5.87,77.59,24.89,14.12
8.5,-72.5,2023,9,25,7.22,7.04,38.89,42.16,28.29
9.5,-72.5,2023,9,25,7.2,6.88,36.02,42.88,30.44
10.5,-72.5,2023,9,25,7.08,6.75,53.36,37.36,24.37
11.5,-72.5,2023,9,25,6.81,6.24,65.57,37.0,27.68
7.5,-72.5,2023,9,26,7.43,5.94,76.47,26.26,14.48
8.5,-72.5,2023,9,26,7.24,6.74,43.39,41.73,27.65
9.5,-72.5,2023,9,26,7.16,6.34,44.68,40.2,29.57
10.5,-72.5,2023,9,26,7.15,5.86,65.61,34.07,24.6
11.5,-72.5,2023,9,26,6.99,5.88,66.39,36.37,27.68
7.5,-72.5,2023,9,27,7.35,4.34,82.87,23.02,15.41
8.5,-72.5,2023,9,27,7.26,6.02,74.85,35.33,25.61
9.5,-72.5,2023,9,27,7.24,6.76,59.47,39.43,27.05
10.5,-72.5,2023,9,27,7.29,6.78,57.6,35.96,24.24
11.5,-72.5,2023,9,27,7.01,6.86,61.81,37.99,26.83
7.5,-72.5,2023,9,28,7.51,5.52,84.07,24.45,15.44
8.5,-72.5,2023,9,28,7.22,5.51,65.64,36.48,25.39
9.5,-72.5,2023,9,28,7.18,6.6,49.87,39.26,27.41
10.5,-72.5,2023,9,28,7.24,6.6,61.01,34.24,22.2
11.5,-72.5,2023,9,28,7.1,6.42,62.96,36.86,25.31
7.5,-72.5,2023,9,29,7.45,5.17,82.79,25.46,16.33
8.5,-72.5,2023,9,29,7.18,5.95,56.69,39.34,27.03
9.5,-72.5,2023,9,29,7.15,6.44,48.69,39.98,29.05
10.5,-72.5,2023,9,29,7.08,5.95,62.11,34.03,23.37
11.5,-72.5,2023,9,29,6.86,5.67,70.55,34.77,26.92
7.5,-72.5,2023,9,30,7.39,6.35,78.85,25.97,15.38
8.5,-72.5,2023,9,30,7.15,6.57,57.1,40.33,26.88
9.5,-72.5,2023,9,30,7.13,6.51,51.53,39.1,29.63
10.5,-72.5,2023,9,30,7.04,5.88,66.88,33.18,23.82
11.5,-72.5,2023,9,30,6.79,5.01,72.79,34.67,26.96
7.5,-72.5,2023,10,1,7.44,6.03,71.35,27.01,14.6
8.5,-72.5,2023,10,1,7.08,5.79,55.61,40.91,26.1
9.5,-72.5,2023,10,1,7.0,5.3,61.16,40.13,26.81
10.5,-72.5,2023,10,1,7.03,5.25,68.54,34.24,22.96
11.5,-72.5,2023,10,1,6.73,5.13,73.63,35.81,26.75
7.5,-72.5,2023,10,2,7.37,5.95,76.14,27.36,14.95
8.5,-72.5,2023,10,2,7.08,6.23,57.92,37.63,27.92
9.5,-72.5,2023,10,2,6.95,5.08,57.72,38.88,27.85
10.5,-72.5,2023,10,2,6.86,5.57,62.4,35.72,22.86
11.5,-72.5,2023,10,2,6.81,5.95,69.17,37.85,26.49
7.5,-72.5,2023,10,3,7.32,5.25,75.35,27.54,15.14
8.5,-72.5,2023,10,3,7.05,6.31,60.61,39.03,26.79
9.5,-72.5,2023,10,3,6.95,5.59,62.01,36.9,28.13
10.5,-72.5,2023,10,3,6.91,5.15,65.39,34.37,23.14
11.5,-72.5,2023,10,3,6.83,5.77,72.72,37.89,25.97
7.5,-72.5,2023,10,4,7.19,4.28,73.33,27.95,15.76
8.5,-72.5,2023,10,4,7.01,4.78,67.74,36.11,26.75
9.5,-72.5,2023,10,4,6.9,4.37,70.84,35.94,26.78
10.5,-72.5,2023,10,4,6.84,4.7,81.24,29.75,23.14
11.5,-72.5,2023,10,4,6.64,4.24,84.84,32.01,23.62
7.5,-72.5,2023,10,5,7.2,5.71,82.76,24.65,16.15
8.5,-72.5,2023,10,5,6.91,5.49,76.71,32.57,25.6
9.5,-72.5,2023,10,5,6.8,5.06,74.88,33.37,26.46
10.5,-72.5,2023,10,5,6.78,4.31,75.64,31.4,22.29
11.5,-72.5,2023,10,5,6.71,3.68,85.06,31.16,22.36
7.5,-72.5,2023,10,6,7.33,5.28,86.24,23.53,16.16
8.5,-72.5,2023,10,6,7.02,5.57,87.48,30.02,24.68
9.5,-72.5,2023,10,6,6.94,4.49,86.37,30.39,25.65
10.5,-72.5,2023,10,6,6.93,5.15,72.54,32.91,22.18
11.5,-72.5,2023,10,6,6.74,5.61,80.87,33.94,25.37
7.5,-72.5,2023,10,7,7.32,5.03,80.04,25.32,15.25
8.5,-72.5,2023,10,7,7.06,4.82,72.17,35.74,24.48
9.5,-72.5,2023,10,7,6.95,5.23,67.51,35.88,25.62
10.5,-72.5,2023,10,7,6.94,5.98,69.8,31.68,22.93
11.5,-72.5,2023,10,7,6.79,5.69,82.21,32.27,25.72
7.5,-72.5,2023,10,8,7.32,5.2,81.41,24.72,16.65
8.5,-72.5,2023,10,8,7.04,6.56,61.49,39.1,25.87
9.5,-72.5,2023,10,8,6.95,6.34,62.93,38.65,26.14
10.5,-72.5,2023,10,8,6.93,5.34,70.79,32.69,22.03
11.5,-72.5,2023,10,8,6.77,5.5,80.42,33.12,25.85
7.5,-72.5,2023,10,9,7.31,5.37,80.14,25.12,15.88
8.5,-72.5,2023,10,9,7.0,5.96,62.7,36.94,27.23
9.5,-72.5,2023,10,9,7.0,6.38,67.45,35.67,26.3
10.5,-72.5,2023,10,9,6.98,6.14,71.53,32.91,22.81
11.5,-72.5,2023,10,9,6.75,5.64,84.2,33.28,26.46
7.5,-72.5,2023,10,10,7.14,4.35,78.32,25.64,15.15
8.5,-72.5,2023,10,10,6.97,6.33,59.21,39.96,26.34
9.5,-72.5,2023,10,10,6.84,6.42,61.54,38.51,27.09
